IDBox;Plant;Zone;Zone0;Plan;Quadrat;UniqueQuadrat;PositionQuad;UniqueGeno;IDPod;Block;Plate;PositionPlate;NbSeed;IDSeed;SwellingDate;Swell;RadicleDate;Rad;CotyledonDate;Cot;Viability;SampleDate;Conta;time_flo;L_max_flo;TotalNbPods;NumSeedPlant;Vgonflement;Vradicule;Vcotyledon
27;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;31;1;1;1;7;1;18/05/2016;1;22/05/2016;1;22/05/2016;1;0;NA;;5.5;4;8;44;1;4;4
27;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;31;1;1;1;7;2;17/05/2016;1;20/05/2016;1;22/05/2016;1;1;24/05/2016;;5.5;4;8;44;0;3;5
27;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;31;1;1;1;7;3;17/05/2016;1;20/05/2016;1;22/05/2016;1;1;24/05/2016;;5.5;4;8;44;0;3;5
27;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;31;1;1;1;7;4;18/05/2016;1;NA;0;NA;0;0;NA;;5.5;4;8;44;1;NA;NA
28;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;31;1;1;2;7;1;17/05/2016;1;22/05/2016;1;23/05/2016;1;0;24/05/2016;;5.5;4;8;44;0;5;6
28;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;31;1;1;2;7;2;17/05/2016;1;20/05/2016;1;22/05/2016;1;1;24/05/2016;;5.5;4;8;44;0;3;5
28;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;31;1;1;2;7;3;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;24/05/2016;;5.5;4;8;44;1;2;4
29;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;32;1;1;1;5;1;17/05/2016;1;20/05/2016;1;22/05/2016;1;1;26/05/2016;;5.5;4;8;44;0;3;5
29;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;32;1;1;1;5;2;17/05/2016;1;20/05/2016;1;26/05/2016;1;1;26/05/2016;;5.5;4;8;44;0;3;9
29;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;32;1;1;1;5;3;19/05/2016;1;22/05/2016;1;26/05/2016;1;0;26/05/2016;;5.5;4;8;44;2;3;7
29;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;32;1;1;1;5;4;18/05/2016;1;22/05/2016;1;25/05/2016;1;1;26/05/2016;;5.5;4;8;44;1;4;7
29;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;32;1;1;1;5;5;18/05/2016;1;20/05/2016;1;26/05/2016;1;1;26/05/2016;;5.5;4;8;44;1;2;8
30;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;33;1;1;2;6;1;19/05/2016;1;20/05/2016;1;22/05/2016;1;1;24/05/2016;;5.5;4;8;44;2;1;3
30;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;33;1;1;2;6;2;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;24/05/2016;;5.5;4;8;44;1;2;4
30;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;33;1;1;2;6;3;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;24/05/2016;;5.5;4;8;44;1;2;4
30;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;33;1;1;2;6;4;17/05/2016;1;20/05/2016;1;22/05/2016;1;1;24/05/2016;;5.5;4;8;44;0;3;5
30;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;33;1;1;2;6;5;17/05/2016;1;20/05/2016;1;22/05/2016;1;1;24/05/2016;;5.5;4;8;44;0;3;5
30;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;33;1;1;2;6;6;17/05/2016;1;22/05/2016;1;NA;0;0;NA;;5.5;4;8;44;0;5;NA
31;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;34;1;1;1;6;1;17/05/2016;1;20/05/2016;1;25/05/2016;1;1;25/05/2016;;5.5;4;8;44;0;3;8
31;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;34;1;1;1;6;2;17/05/2016;1;20/05/2016;1;25/05/2016;1;1;25/05/2016;;5.5;4;8;44;0;3;8
31;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;34;1;1;1;6;3;18/05/2016;1;20/05/2016;1;NA;0;1;25/05/2016;;5.5;4;8;44;1;2;NA
31;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;34;1;1;1;6;4;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;25/05/2016;;5.5;4;8;44;1;2;4
31;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;34;1;1;1;6;5;18/05/2016;1;20/05/2016;1;25/05/2016;1;1;25/05/2016;;5.5;4;8;44;1;2;7
31;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;34;1;1;1;6;6;18/05/2016;1;19/05/2016;1;22/05/2016;1;1;25/05/2016;;5.5;4;8;44;1;1;4
32;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;35;1;1;2;6;1;19/05/2016;1;20/05/2016;1;22/05/2016;1;1;26/05/2016;;5.5;4;8;44;2;1;3
32;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;35;1;1;2;6;2;18/05/2016;1;20/05/2016;1;26/05/2016;1;0;26/05/2016;;5.5;4;8;44;1;2;8
32;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;35;1;1;2;6;3;17/05/2016;1;20/05/2016;1;22/05/2016;1;1;26/05/2016;;5.5;4;8;44;0;3;5
32;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;35;1;1;2;6;4;18/05/2016;1;22/05/2016;1;26/05/2016;1;1;26/05/2016;;5.5;4;8;44;1;4;8
32;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;35;1;1;2;6;5;17/05/2016;1;20/05/2016;1;22/05/2016;1;1;26/05/2016;;5.5;4;8;44;0;3;5
32;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;35;1;1;2;6;6;18/05/2016;1;22/05/2016;1;NA;0;0;NA;;5.5;4;8;44;1;4;NA
33;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;36;1;1;1;6;1;17/05/2016;1;20/05/2016;1;26/05/2016;1;1;27/05/2016;;5.5;4;8;44;0;3;9
33;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;36;1;1;1;6;2;17/05/2016;1;20/05/2016;1;22/05/2016;1;1;27/05/2016;;5.5;4;8;44;0;3;5
33;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;36;1;1;1;6;3;18/05/2016;1;20/05/2016;1;26/05/2016;1;1;27/05/2016;;5.5;4;8;44;1;2;8
33;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;36;1;1;1;6;4;18/05/2016;1;NA;0;24/05/2016;1;0;NA;24-mai;5.5;4;8;44;1;NA;6
33;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;36;1;1;1;6;5;17/05/2016;1;NA;0;26/05/2016;1;0;27/05/2016;;5.5;4;8;44;0;NA;9
33;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;36;1;1;1;6;6;17/05/2016;1;20/05/2016;1;26/05/2016;1;0;27/05/2016;;5.5;4;8;44;0;3;9
34;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;37;1;1;2;5;1;17/05/2016;1;20/05/2016;1;24/05/2016;1;1;26/05/2016;;5.5;4;8;44;0;3;7
34;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;37;1;1;2;5;2;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;26/05/2016;;5.5;4;8;44;1;2;4
34;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;37;1;1;2;5;3;17/05/2016;1;20/05/2016;1;22/05/2016;1;1;26/05/2016;;5.5;4;8;44;0;3;5
34;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;37;1;1;2;5;4;17/05/2016;1;20/05/2016;1;22/05/2016;1;0;26/05/2016;;5.5;4;8;44;0;3;5
34;L1105_Na21_H2 _3_12_C3;3;3;Intrapop;12;Z3Q12;C3;Narbonne_H2;37;1;1;2;5;5;17/05/2016;1;NA;0;26/05/2016;1;0;26/05/2016;;5.5;4;8;44;0;NA;9
35;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;38;1;1;1;6;1;17/05/2016;1;NA;0;NA;0;0;25/05/2016;;0;4;13;69;0;NA;NA
35;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;38;1;1;1;6;2;17/05/2016;1;20/05/2016;1;25/05/2016;1;1;25/05/2016;;0;4;13;69;0;3;8
35;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;38;1;1;1;6;3;18/05/2016;1;20/05/2016;1;24/05/2016;1;1;25/05/2016;;0;4;13;69;1;2;6
35;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;38;1;1;1;6;4;18/05/2016;1;22/05/2016;1;22/05/2016;1;0;25/05/2016;;0;4;13;69;1;4;4
35;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;38;1;1;1;6;5;18/05/2016;1;20/05/2016;1;25/05/2016;1;1;25/05/2016;;0;4;13;69;1;2;7
35;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;38;1;1;1;6;6;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;25/05/2016;;0;4;13;69;1;2;4
36;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;39;1;1;2;3;1;18/05/2016;1;20/05/2016;1;26/05/2016;1;1;26/05/2016;;0;4;13;69;1;2;8
36;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;39;1;1;2;3;2;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;26/05/2016;;0;4;13;69;1;2;4
36;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;39;1;1;2;3;3;17/05/2016;1;20/05/2016;1;24/05/2016;1;1;26/05/2016;;0;4;13;69;0;3;7
37;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;40;1;1;1;7;1;18/05/2016;1;NA;0;24/05/2016;1;0;26/05/2016;24-mai;0;4;13;69;1;NA;6
37;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;40;1;1;1;7;2;17/05/2016;1;22/05/2016;1;25/05/2016;1;1;26/05/2016;;0;4;13;69;0;5;8
37;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;40;1;1;1;7;3;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;26/05/2016;;0;4;13;69;1;2;4
37;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;40;1;1;1;7;4;17/05/2016;1;22/05/2016;1;26/05/2016;1;1;26/05/2016;;0;4;13;69;0;5;9
38;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;40;1;1;2;7;1;18/05/2016;1;20/05/2016;1;23/05/2016;1;0;27/05/2016;;0;4;13;69;1;2;5
38;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;40;1;1;2;7;2;17/05/2016;1;22/05/2016;1;26/05/2016;1;0;27/05/2016;;0;4;13;69;0;5;9
38;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;40;1;1;2;7;3;17/05/2016;1;20/05/2016;1;25/05/2016;1;1;27/05/2016;;0;4;13;69;0;3;8
39;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;41;1;1;1;6;1;17/05/2016;1;20/05/2016;1;22/05/2016;1;1;25/05/2016;;0;4;13;69;0;3;5
39;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;41;1;1;1;6;2;17/05/2016;1;20/05/2016;1;22/05/2016;1;1;25/05/2016;;0;4;13;69;0;3;5
39;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;41;1;1;1;6;3;17/05/2016;1;20/05/2016;1;22/05/2016;1;1;25/05/2016;;0;4;13;69;0;3;5
39;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;41;1;1;1;6;4;17/05/2016;1;20/05/2016;1;22/05/2016;1;1;25/05/2016;;0;4;13;69;0;3;5
39;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;41;1;1;1;6;5;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;25/05/2016;;0;4;13;69;1;2;4
39;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;41;1;1;1;6;6;17/05/2016;1;20/05/2016;1;22/05/2016;1;1;25/05/2016;;0;4;13;69;0;3;5
40;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;42;1;1;2;5;1;17/05/2016;1;20/05/2016;1;22/05/2016;1;1;26/05/2016;;0;4;13;69;0;3;5
40;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;42;1;1;2;5;2;18/05/2016;1;20/05/2016;1;25/05/2016;1;0;26/05/2016;;0;4;13;69;1;2;7
40;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;42;1;1;2;5;3;17/05/2016;1;20/05/2016;1;22/05/2016;1;1;26/05/2016;;0;4;13;69;0;3;5
40;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;42;1;1;2;5;4;17/05/2016;1;22/05/2016;1;26/05/2016;1;0;26/05/2016;;0;4;13;69;0;5;9
40;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;42;1;1;2;5;5;17/05/2016;1;20/05/2016;1;22/05/2016;1;1;26/05/2016;;0;4;13;69;0;3;5
41;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;43;1;1;1;5;1;17/05/2016;1;20/05/2016;1;23/05/2016;1;0;26/05/2016;;0;4;13;69;0;3;6
41;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;43;1;1;1;5;2;18/05/2016;1;20/05/2016;1;24/05/2016;1;1;26/05/2016;;0;4;13;69;1;2;6
41;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;43;1;1;1;5;3;17/05/2016;1;20/05/2016;1;25/05/2016;1;1;26/05/2016;;0;4;13;69;0;3;8
41;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;43;1;1;1;5;4;17/05/2016;1;20/05/2016;1;24/05/2016;1;1;26/05/2016;;0;4;13;69;0;3;7
41;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;43;1;1;1;5;5;17/05/2016;1;20/05/2016;1;23/05/2016;1;1;26/05/2016;;0;4;13;69;0;3;6
42;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;44;1;1;2;5;1;18/05/2016;1;20/05/2016;1;NA;0;0;27/05/2016;;0;4;13;69;1;2;NA
42;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;44;1;1;2;5;2;17/05/2016;1;20/05/2016;1;22/05/2016;1;1;27/05/2016;;0;4;13;69;0;3;5
42;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;44;1;1;2;5;3;17/05/2016;1;20/05/2016;1;22/05/2016;1;1;27/05/2016;;0;4;13;69;0;3;5
42;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;44;1;1;2;5;4;18/05/2016;1;20/05/2016;1;26/05/2016;1;1;27/05/2016;;0;4;13;69;1;2;8
42;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;44;1;1;2;5;5;18/05/2016;1;20/05/2016;1;23/05/2016;1;1;27/05/2016;;0;4;13;69;1;2;5
43;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;45;1;1;1;4;1;18/05/2016;1;22/05/2016;1;NA;0;0;26/05/2016;;0;4;13;69;1;4;NA
43;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;45;1;1;1;4;2;17/05/2016;1;20/05/2016;1;24/05/2016;1;1;26/05/2016;;0;4;13;69;0;3;7
43;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;45;1;1;1;4;3;17/05/2016;1;20/05/2016;1;24/05/2016;1;1;26/05/2016;;0;4;13;69;0;3;7
43;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;45;1;1;1;4;4;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;26/05/2016;;0;4;13;69;1;2;4
44;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;46;1;1;2;6;1;18/05/2016;1;22/05/2016;1;24/05/2016;1;0;26/05/2016;;0;4;13;69;1;4;6
44;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;46;1;1;2;6;2;17/05/2016;1;20/05/2016;1;25/05/2016;1;1;26/05/2016;;0;4;13;69;0;3;8
44;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;46;1;1;2;6;3;18/05/2016;1;22/05/2016;1;NA;0;0;26/05/2016;;0;4;13;69;1;4;NA
44;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;46;1;1;2;6;4;18/05/2016;1;22/05/2016;1;NA;0;0;26/05/2016;;0;4;13;69;1;4;NA
44;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;46;1;1;2;6;5;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;26/05/2016;;0;4;13;69;1;2;4
44;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;46;1;1;2;6;6;18/05/2016;1;20/05/2016;1;24/05/2016;1;1;26/05/2016;;0;4;13;69;1;2;6
45;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;47;1;1;1;7;1;17/05/2016;1;20/05/2016;1;22/05/2016;1;1;24/05/2016;;0;4;13;69;0;3;5
45;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;47;1;1;1;7;2;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;24/05/2016;;0;4;13;69;1;2;4
45;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;47;1;1;1;7;3;18/05/2016;1;20/05/2016;1;23/05/2016;1;1;24/05/2016;;0;4;13;69;1;2;5
45;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;47;1;1;1;7;4;18/05/2016;1;22/05/2016;1;22/05/2016;1;0;24/05/2016;;0;4;13;69;1;4;4
46;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;47;1;1;2;7;1;17/05/2016;1;20/05/2016;1;24/05/2016;1;1;24/05/2016;;0;4;13;69;0;3;7
46;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;47;1;1;2;7;2;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;24/05/2016;;0;4;13;69;1;2;4
46;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;47;1;1;2;7;3;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;24/05/2016;;0;4;13;69;1;2;4
47;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;48;1;1;1;3;1;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;25/05/2016;;0;4;13;69;1;2;4
47;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;48;1;1;1;3;2;17/05/2016;1;20/05/2016;1;22/05/2016;1;1;25/05/2016;;0;4;13;69;0;3;5
47;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;48;1;1;1;3;3;19/05/2016;1;20/05/2016;1;22/05/2016;1;1;25/05/2016;;0;4;13;69;2;1;3
48;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;49;1;1;2;6;1;18/05/2016;1;20/05/2016;1;25/05/2016;1;1;26/05/2016;;0;4;13;69;1;2;7
48;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;49;1;1;2;6;2;18/05/2016;1;20/05/2016;1;26/05/2016;1;1;26/05/2016;;0;4;13;69;1;2;8
48;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;49;1;1;2;6;3;19/05/2016;1;20/05/2016;1;26/05/2016;1;1;26/05/2016;;0;4;13;69;2;1;7
48;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;49;1;1;2;6;4;18/05/2016;1;20/05/2016;1;NA;0;0;NA;;0;4;13;69;1;2;NA
48;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;49;1;1;2;6;5;17/05/2016;1;20/05/2016;1;22/05/2016;1;1;26/05/2016;;0;4;13;69;0;3;5
48;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;49;1;1;2;6;6;18/05/2016;1;20/05/2016;1;26/05/2016;1;1;26/05/2016;;0;4;13;69;1;2;8
49;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;50;1;1;1;6;1;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;27/05/2016;;0;4;13;69;1;2;4
49;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;50;1;1;1;6;2;18/05/2016;1;20/05/2016;1;25/05/2016;1;1;27/05/2016;;0;4;13;69;1;2;7
49;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;50;1;1;1;6;3;19/05/2016;1;20/05/2016;1;22/05/2016;1;0;27/05/2016;;0;4;13;69;2;1;3
49;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;50;1;1;1;6;4;19/05/2016;1;20/05/2016;1;22/05/2016;1;1;27/05/2016;;0;4;13;69;2;1;3
49;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;50;1;1;1;6;5;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;27/05/2016;;0;4;13;69;1;2;4
49;426_A_H11.5 _3_12_C5;3;3;Intrapop;12;Z3Q12;C5;Narbonne_H11.5;50;1;1;1;6;6;19/05/2016;1;20/05/2016;1;26/05/2016;1;0;27/05/2016;;0;4;13;69;2;1;7
50;L1110b_Na326_H5 _3_12_E6;3;3;Intrapop;12;Z3Q12;E6;Narbonne_H5;51;1;1;2;3;1;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;25/05/2016;;12;2;1;3;1;2;4
50;L1110b_Na326_H5 _3_12_E6;3;3;Intrapop;12;Z3Q12;E6;Narbonne_H5;51;1;1;2;3;2;18/05/2016;1;20/05/2016;1;23/05/2016;1;1;25/05/2016;;12;2;1;3;1;2;5
50;L1110b_Na326_H5 _3_12_E6;3;3;Intrapop;12;Z3Q12;E6;Narbonne_H5;51;1;1;2;3;3;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;25/05/2016;;12;2;1;3;1;2;4
51;L1096b_Na156_H4 _3_12_F2;3;3;Intrapop;12;Z3Q12;F2;Narbonne_H4;52;1;1;1;5;1;17/05/2016;1;NA;0;NA;0;0;NA;;15;4;12;23;0;NA;NA
51;L1096b_Na156_H4 _3_12_F2;3;3;Intrapop;12;Z3Q12;F2;Narbonne_H4;52;1;1;1;5;2;19/05/2016;1;NA;0;NA;0;0;NA;;15;4;12;23;2;NA;NA
51;L1096b_Na156_H4 _3_12_F2;3;3;Intrapop;12;Z3Q12;F2;Narbonne_H4;52;1;1;1;5;3;18/05/2016;1;20/05/2016;1;26/05/2016;1;0;27/05/2016;;15;4;12;23;1;2;8
51;L1096b_Na156_H4 _3_12_F2;3;3;Intrapop;12;Z3Q12;F2;Narbonne_H4;52;1;1;1;5;4;17/05/2016;1;22/05/2016;1;26/05/2016;1;0;27/05/2016;;15;4;12;23;0;5;9
51;L1096b_Na156_H4 _3_12_F2;3;3;Intrapop;12;Z3Q12;F2;Narbonne_H4;52;1;1;1;5;5;17/05/2016;1;22/05/2016;1;26/05/2016;1;0;27/05/2016;;15;4;12;23;0;5;9
52;L1096b_Na156_H4 _3_12_F2;3;3;Intrapop;12;Z3Q12;F2;Narbonne_H4;53;1;1;2;5;1;17/05/2016;1;20/05/2016;1;NA;0;0;NA;;15;4;12;23;0;3;NA
52;L1096b_Na156_H4 _3_12_F2;3;3;Intrapop;12;Z3Q12;F2;Narbonne_H4;53;1;1;2;5;2;17/05/2016;1;20/05/2016;1;25/05/2016;1;1;26/05/2016;;15;4;12;23;0;3;8
